name,url,description,found_by
RJ-Hossan/SymptoScan_Disease_Suggesting_App,https://github.com/RJ-Hossan/SymptoScan_Disease_Suggesting_App,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
kiyarose/SillyLittleFiles,https://github.com/kiyarose/SillyLittleFiles,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
pass-culture/pass-culture-main,https://github.com/pass-culture/pass-culture-main,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
achingachris/dad-jokes,https://github.com/achingachris/dad-jokes,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
5calls/ios,https://github.com/5calls/ios,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
flutter/packages,https://github.com/flutter/packages,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
Prathamdas3/chatroom,https://github.com/Prathamdas3/chatroom,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
neeldoshii/TimeTracker,https://github.com/neeldoshii/TimeTracker,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
ammar-knowledge/fireship.io,https://github.com/ammar-knowledge/fireship.io,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
carlcastanas/IT-curriculum-guide,https://github.com/carlcastanas/IT-curriculum-guide,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
dmotz/trystero,https://github.com/dmotz/trystero,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
react-native-async-storage/async-storage,https://github.com/react-native-async-storage/async-storage,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
FahimFBA/assist-me,https://github.com/FahimFBA/assist-me,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
TobiasBuchholz/Plugin.Firebase,https://github.com/TobiasBuchholz/Plugin.Firebase,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
ammar-knowledge/semantic-prs,https://github.com/ammar-knowledge/semantic-prs,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
gavinsawyer/firebase-web-authn,https://github.com/gavinsawyer/firebase-web-authn,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
nitrojs/nitro,https://github.com/nitrojs/nitro,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
AspireOne/waifuu,https://github.com/AspireOne/waifuu,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
IO-Design-Team/firebase_rules,https://github.com/IO-Design-Team/firebase_rules,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
devashishsoni98/my-portfolio,https://github.com/devashishsoni98/my-portfolio,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
memostark/Speakable,https://github.com/memostark/Speakable,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
urbanairship/airship-dotnet,https://github.com/urbanairship/airship-dotnet,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
kreait/laravel-firebase,https://github.com/kreait/laravel-firebase,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
eriksturesson/EventLandingPages,https://github.com/eriksturesson/EventLandingPages,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
Nagoya-Caravan-Hackathon-PDD/backend,https://github.com/Nagoya-Caravan-Hackathon-PDD/backend,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
godotengine/godot,https://github.com/godotengine/godot,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31)"
restinpeaceinout/core,https://github.com/restinpeaceinout/core,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31), issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
pearlbea/component-demo,https://github.com/pearlbea/component-demo,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31), issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
firebase/firebase-admin-node,https://github.com/firebase/firebase-admin-node,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31), issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
firebase/firebase-ios-sdk,https://github.com/firebase/firebase-ios-sdk,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31), issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30), issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
rehabstudio/animixer,https://github.com/rehabstudio/animixer,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31), issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30), issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
GarrickBrown/revents,https://github.com/GarrickBrown/revents,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31), issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30), issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
YJangir49/IIITVCricLeague,https://github.com/YJangir49/IIITVCricLeague,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31), issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30), issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
Ham9ZA/core,https://github.com/Ham9ZA/core,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31), issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30), issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
qmutz/core,https://github.com/qmutz/core,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31), issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30), issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
dbalde/core,https://github.com/dbalde/core,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31), issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30), issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
ajesse11x/core,https://github.com/ajesse11x/core,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31), issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30), issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
angular/angularfire,https://github.com/angular/angularfire,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31), issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30), issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31), issue_search: ""Firebase suggestion"" (2025-01-01 to 2025-06-30)"
firebase/firebaseui-web,https://github.com/firebase/firebaseui-web,,"issue_search: ""Firebase suggestion"" (2023-07-01 to 2023-12-31), issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
ltapmaracanau/plaforedu,https://github.com/ltapmaracanau/plaforedu,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
dualvim/BasicESP32-CAM,https://github.com/dualvim/BasicESP32-CAM,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
SandWullems/ITKIDE,https://github.com/SandWullems/ITKIDE,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
invertase/stripe-firebase-extensions,https://github.com/invertase/stripe-firebase-extensions,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
Adyen/adyen-authentication-ios,https://github.com/Adyen/adyen-authentication-ios,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
0x80/firebase-tools-with-isolate,https://github.com/0x80/firebase-tools-with-isolate,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
BrickMMO/tasks,https://github.com/BrickMMO/tasks,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
vskvj3/DPOSN,https://github.com/vskvj3/DPOSN,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
alba-cars/AlbaCorp-Agents-App,https://github.com/alba-cars/AlbaCorp-Agents-App,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
amyr11/Skywander-App,https://github.com/amyr11/Skywander-App,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
swent-group10/polyfit,https://github.com/swent-group10/polyfit,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S53_VishnuPreetham_My-Tradition,https://github.com/kalviumcommunity/S53_VishnuPreetham_My-Tradition,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
dart-lang/site-www,https://github.com/dart-lang/site-www,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
Enalmada/nextjs-boilerplate,https://github.com/Enalmada/nextjs-boilerplate,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
emirhancibir/stega_lsb,https://github.com/emirhancibir/stega_lsb,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
eeshamoona/Nest-Builder,https://github.com/eeshamoona/Nest-Builder,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
MUKILAN019/Querulous,https://github.com/MUKILAN019/Querulous,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
dart-lang/core,https://github.com/dart-lang/core,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
ph-developer/projeto-integrador-vi,https://github.com/ph-developer/projeto-integrador-vi,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
tanmoy27112000/confess,https://github.com/tanmoy27112000/confess,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S51_Akhil_Capstone_AutoSentry,https://github.com/kalviumcommunity/S51_Akhil_Capstone_AutoSentry,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
felangel/bloc,https://github.com/felangel/bloc,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
FEUP-LEIC-ES-2023-24/2LEIC06T5,https://github.com/FEUP-LEIC-ES-2023-24/2LEIC06T5,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S52_SriKishore_Capstone_Conxpert,https://github.com/kalviumcommunity/S52_SriKishore_Capstone_Conxpert,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/Payment-swift-pay,https://github.com/kalviumcommunity/Payment-swift-pay,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
ably/docs,https://github.com/ably/docs,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
reactwg/react-native-releases,https://github.com/reactwg/react-native-releases,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S61_Pavithra_Capstone_HandmadeTreasures,https://github.com/kalviumcommunity/S61_Pavithra_Capstone_HandmadeTreasures,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S51_Prasanth_Capstone_PodKast,https://github.com/kalviumcommunity/S51_Prasanth_Capstone_PodKast,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S59_SatyamSharma_StartItUp,https://github.com/kalviumcommunity/S59_SatyamSharma_StartItUp,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S59_Aman_Capstone_Roamio,https://github.com/kalviumcommunity/S59_Aman_Capstone_Roamio,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
google/ground-platform,https://github.com/google/ground-platform,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S50_Vivan_Capstone_Kuber,https://github.com/kalviumcommunity/S50_Vivan_Capstone_Kuber,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
dotnet/android,https://github.com/dotnet/android,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S53_Aayush_Capstone_InterPrep,https://github.com/kalviumcommunity/S53_Aayush_Capstone_InterPrep,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
TanStack/query,https://github.com/TanStack/query,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S46_Anam_Capstone_WeCollab,https://github.com/kalviumcommunity/S46_Anam_Capstone_WeCollab,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S51_johncornellews_capstone_chatapp,https://github.com/kalviumcommunity/S51_johncornellews_capstone_chatapp,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S53_Jahnavesh_Capstone_Feed_Forward,https://github.com/kalviumcommunity/S53_Jahnavesh_Capstone_Feed_Forward,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S51_HarishKarthick_School-Management-System,https://github.com/kalviumcommunity/S51_HarishKarthick_School-Management-System,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S54_Pranshu_Capstone_MedEase,https://github.com/kalviumcommunity/S54_Pranshu_Capstone_MedEase,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S51_chaithanya_capstone_realestate,https://github.com/kalviumcommunity/S51_chaithanya_capstone_realestate,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
abhijitpati11/Finance-Tracker,https://github.com/abhijitpati11/Finance-Tracker,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S51_Jeeveeka_ScheduleSavvy,https://github.com/kalviumcommunity/S51_Jeeveeka_ScheduleSavvy,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/s51_Kiruthik_Capstone_FitnessApp,https://github.com/kalviumcommunity/s51_Kiruthik_Capstone_FitnessApp,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S47_RishabhJ_Capstone_CIPHER,https://github.com/kalviumcommunity/S47_RishabhJ_Capstone_CIPHER,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
ynvtlmr/intergenerational-family-code,https://github.com/ynvtlmr/intergenerational-family-code,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S51_Jaswant_Capstone_OOTD,https://github.com/kalviumcommunity/S51_Jaswant_Capstone_OOTD,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S47_Janhavi_Chauhan_Capstone_IntellectCoin,https://github.com/kalviumcommunity/S47_Janhavi_Chauhan_Capstone_IntellectCoin,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S59_Sujal_Capstone_notenook,https://github.com/kalviumcommunity/S59_Sujal_Capstone_notenook,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kloudlite/web,https://github.com/kloudlite/web,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S54_Arjun_Capstone_Pawsitive,https://github.com/kalviumcommunity/S54_Arjun_Capstone_Pawsitive,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S50_Musthafa_Capstone_COSMOS,https://github.com/kalviumcommunity/S50_Musthafa_Capstone_COSMOS,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S51_AdhithyaaMV_Capstone_VibeVault,https://github.com/kalviumcommunity/S51_AdhithyaaMV_Capstone_VibeVault,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S47_Surya_Pratap_CapstoneII_MyPlace,https://github.com/kalviumcommunity/S47_Surya_Pratap_CapstoneII_MyPlace,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
dev7dev/V2ray-Android,https://github.com/dev7dev/V2ray-Android,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S60_Mohanavamsi_Chayo,https://github.com/kalviumcommunity/S60_Mohanavamsi_Chayo,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S50_AbdullaShahil_Capstone_Focus,https://github.com/kalviumcommunity/S50_AbdullaShahil_Capstone_Focus,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S53_JasonWilliam_Capstone_BookReview,https://github.com/kalviumcommunity/S53_JasonWilliam_Capstone_BookReview,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S46_Velavan_Capstone_BookieRental,https://github.com/kalviumcommunity/S46_Velavan_Capstone_BookieRental,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
AtB-AS/design-system,https://github.com/AtB-AS/design-system,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
microsoft/vscode-remote-release,https://github.com/microsoft/vscode-remote-release,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
Lydian-Lab-Music-Ed-Tech/lafsmw-theory-test,https://github.com/Lydian-Lab-Music-Ed-Tech/lafsmw-theory-test,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
RevenueCat/purchases-kmp,https://github.com/RevenueCat/purchases-kmp,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
DataDog/dd-sdk-ios,https://github.com/DataDog/dd-sdk-ios,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
the-collab-lab/tcl-66-smart-shopping-list,https://github.com/the-collab-lab/tcl-66-smart-shopping-list,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
rainawan/BruinDictionary,https://github.com/rainawan/BruinDictionary,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
StanfordSpezi/SpeziDataPipeline,https://github.com/StanfordSpezi/SpeziDataPipeline,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S60_How_To_Beat_Summer,https://github.com/kalviumcommunity/S60_How_To_Beat_Summer,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
ynvtlmr/dynamic-needs-analysis,https://github.com/ynvtlmr/dynamic-needs-analysis,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
bpowers/simlin,https://github.com/bpowers/simlin,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
kalviumcommunity/S51_Kishore_Capstone_ResuGen,https://github.com/kalviumcommunity/S51_Kishore_Capstone_ResuGen,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
add-eus/library,https://github.com/add-eus/library,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
rizzzhubh/cap-2,https://github.com/rizzzhubh/cap-2,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
Expensify/App,https://github.com/Expensify/App,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
topoteretes/cognee,https://github.com/topoteretes/cognee,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
PoweredNow/cordova-plugin-firebasex,https://github.com/PoweredNow/cordova-plugin-firebasex,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30)"
camilogiraldo/bkFront,https://github.com/camilogiraldo/bkFront,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30), issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
twilio/twilio-voice-react-native,https://github.com/twilio/twilio-voice-react-native,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30), issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
MicrosoftDocs/azure-docs,https://github.com/MicrosoftDocs/azure-docs,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30), issue_search: ""Firebase suggestion"" (2025-01-01 to 2025-06-30)"
expo/expo,https://github.com/expo/expo,,"issue_search: ""Firebase suggestion"" (2024-01-01 to 2024-06-30), issue_search: ""Firebase suggestion"" (2025-01-01 to 2025-06-30)"
ucsb-cs184-f24/team07-LayItOut,https://github.com/ucsb-cs184-f24/team07-LayItOut,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
RevenueCat/firestore-revenuecat-purchases,https://github.com/RevenueCat/firestore-revenuecat-purchases,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
Masaya1582/SwiftUI_Playground,https://github.com/Masaya1582/SwiftUI_Playground,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
Scirra/Construct-feature-requests,https://github.com/Scirra/Construct-feature-requests,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
Reading-Advantage-Thailand/reading-advantage,https://github.com/Reading-Advantage-Thailand/reading-advantage,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
shamiitltd/ems-hrm,https://github.com/shamiitltd/ems-hrm,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
Northstrix/Midbar-ESP32-CYD-Firebase-Edition,https://github.com/Northstrix/Midbar-ESP32-CYD-Firebase-Edition,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
agrc/project-moonwalk,https://github.com/agrc/project-moonwalk,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
rossinline/devectus,https://github.com/rossinline/devectus,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
bettersg/SchemesSG_v3,https://github.com/bettersg/SchemesSG_v3,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
TnTNupes/50th-anniversary-app,https://github.com/TnTNupes/50th-anniversary-app,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
firebase/firestore-bundle-builder,https://github.com/firebase/firestore-bundle-builder,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
allyelvis/sokoni,https://github.com/allyelvis/sokoni,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
angelo-domingo118/cc17-3f-iteam,https://github.com/angelo-domingo118/cc17-3f-iteam,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
cis3296f24/applebaum-final-project-section-005-applebaum,https://github.com/cis3296f24/applebaum-final-project-section-005-applebaum,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
CSES-Open-Source/Opportune,https://github.com/CSES-Open-Source/Opportune,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
GoogleCloudPlatform/applied-ai-engineering-samples,https://github.com/GoogleCloudPlatform/applied-ai-engineering-samples,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
dotnet/maui-samples,https://github.com/dotnet/maui-samples,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
liusui/LJJRouter,https://github.com/liusui/LJJRouter,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
ilyasbaggelaar/nc-news-fe,https://github.com/ilyasbaggelaar/nc-news-fe,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
belsua/ByteQuiz,https://github.com/belsua/ByteQuiz,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
engagingnewsproject/misinfo-dashboard,https://github.com/engagingnewsproject/misinfo-dashboard,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
BeehiveCommunity/Frontend_Mentor,https://github.com/BeehiveCommunity/Frontend_Mentor,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
canopas/cloud-gallery,https://github.com/canopas/cloud-gallery,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
tomasvotava/churrizard,https://github.com/tomasvotava/churrizard,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
nammayatri/nammayatri,https://github.com/nammayatri/nammayatri,,"issue_search: ""Firebase suggestion"" (2024-07-01 to 2024-12-31)"
