name,url,description,found_by
codefellows/seattle-102d11,https://github.com/codefellows/seattle-102d11,"Code 102 with Lead Instructor, Brad Smialek","code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
rex-xxx/mt6572_x201,https://github.com/rex-xxx/mt6572_x201,Proper full source for x201-series wearable devices.,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
XEonAX/ANXMiuiApps,https://github.com/XEonAX/ANXMiuiApps,Miui Apps Ported to AOSP-Based ROMs for Xiaomi's SD845 Devices,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
Avinashsharma01/The_Projects,https://github.com/Avinashsharma01/The_Projects,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
KamWithK/nixconfig,https://github.com/KamWithK/nixconfig,My NixOS config,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
MIPS/packages-apps-QuickSearchBox,https://github.com/MIPS/packages-apps-QuickSearchBox,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
xdtianyu/android-4.2_r1,https://github.com/xdtianyu/android-4.2_r1,"android 4.2_r1 source code mirror, ISO package http://pan.baidu.com/s/1kT7hgAr","code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
wearable-devices/WeightEstimation2K,https://github.com/wearable-devices/WeightEstimation2K,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
AndroidSDKSources/android-sdk-sources-for-api-level-8,https://github.com/AndroidSDKSources/android-sdk-sources-for-api-level-8,This is only a backup for Android SDK Sources for API Level 8 [Android 2.2.x]. ,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
achellies/LemonLancher,https://github.com/achellies/LemonLancher,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
Blitz-Community/blitzbasic-backup,https://github.com/Blitz-Community/blitzbasic-backup,A backup of the BlitzBasic forum,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
ajaykhona018/salesorderhelper,https://github.com/ajaykhona018/salesorderhelper,Sales Order Helper,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
mabdurrahman/Quran-Android,https://github.com/mabdurrahman/Quran-Android,Quran Android Project,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
R-a-dio/Android-app,https://github.com/R-a-dio/Android-app,Android App for R/a/dio - Still in heavy development!,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
wiyarmir/DoTo,https://github.com/wiyarmir/DoTo,INEA112 Assignment,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
Lusengeri/BukusuEnglish,https://github.com/Lusengeri/BukusuEnglish,An Android dictionary app for looking up English definitions of Bukusu words and intended to serve as a guide to language learners who know English but seek knowledge of the Bukusu language.,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
onur-oruc/walt-id-demo,https://github.com/onur-oruc/walt-id-demo,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
xdtianyu/android-7.0.0_r1,https://github.com/xdtianyu/android-7.0.0_r1,"android-7.0.0_r1 source code mirror, ISO package http://pan.baidu.com/s/1kT7hgAr","code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
luki122/Protruly-HummingBird,https://github.com/luki122/Protruly-HummingBird,HummingBird OS for Protruly,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
GrapheneOS/platform_packages_providers_MediaProvider,https://github.com/GrapheneOS/platform_packages_providers_MediaProvider,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
edodson84/Aosp_Contacts_10_Gradle,https://github.com/edodson84/Aosp_Contacts_10_Gradle,Aosp 10 Contacts,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
lack21115/blued-7.20.6-src,https://github.com/lack21115/blued-7.20.6-src,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
wangjicong/Android-6.0-packages,https://github.com/wangjicong/Android-6.0-packages,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
jingpad-bsp/vendor_sprd_platform_packages_apps_SprdQuickSearchBox,https://github.com/jingpad-bsp/vendor_sprd_platform_packages_apps_SprdQuickSearchBox,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
codeaurora-unofficial/platform-packages-apps-Contacts,https://github.com/codeaurora-unofficial/platform-packages-apps-Contacts,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
FourThievesVinegar/askcos-vue-nginx,https://github.com/FourThievesVinegar/askcos-vue-nginx,A fork of the ASKCOS v2 web UI,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
paladinzh/decompile-hw,https://github.com/paladinzh/decompile-hw,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
jdrichards-pursuit/skill-sharpening-python-part-three,https://github.com/jdrichards-pursuit/skill-sharpening-python-part-three,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
nwagu/contacts,https://github.com/nwagu/contacts,A fork of the AOSP Contacts app,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
AndroidDeveloperAlliance/platform_packages_apps_Contacts,https://github.com/AndroidDeveloperAlliance/platform_packages_apps_Contacts,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
MT6797/packages,https://github.com/MT6797/packages,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
ChrisP-Android/BananaPi-Android-4.2.2-Liab,https://github.com/ChrisP-Android/BananaPi-Android-4.2.2-Liab,BananaPi Android 4.2.2 sources (liab version),"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
EnSoftCorp/AnalyzableAndroid,https://github.com/EnSoftCorp/AnalyzableAndroid,Full source projects suitable for analyzing with Atlas.,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
LIFECorp/packages,https://github.com/LIFECorp/packages,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
GuillaumeDelente/contact-picker,https://github.com/GuillaumeDelente/contact-picker,Standalone version of the lollipop contact picker.,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
nofearnohappy/vendor_AOSP,https://github.com/nofearnohappy/vendor_AOSP,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
tetrafolium/quran_android,https://github.com/tetrafolium/quran_android,import from https://github.com/quran/quran_android,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
MoKee/android_packages_apps_Dialer,https://github.com/MoKee/android_packages_apps_Dialer,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
derp-caf/packages_apps_Contacts,https://github.com/derp-caf/packages_apps_Contacts,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
luki122/tcl-MonsterOS,https://github.com/luki122/tcl-MonsterOS,MonsterOS is the Alcatel's android OS,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
jwt625/Obsidian-Journals,https://github.com/jwt625/Obsidian-Journals,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
mirek190/x86-android-5.0,https://github.com/mirek190/x86-android-5.0,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
jingpad-bsp/vendor_sprd_platform_packages_apps_SprdContacts,https://github.com/jingpad-bsp/vendor_sprd_platform_packages_apps_SprdContacts,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
ShadeWalker/Tango_AL813,https://github.com/ShadeWalker/Tango_AL813,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
inzkhan/quran_android_v2,https://github.com/inzkhan/quran_android_v2,A simple quran reading app written in Kotlin,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
ninjanetworks/contacts,https://github.com/ninjanetworks/contacts,Ninja-Tel contacts app,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
nikko11126/quran_android,https://github.com/nikko11126/quran_android,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
ThaiCao/quran_android-reader,https://github.com/ThaiCao/quran_android-reader,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
Tooseriuz/orangepi-source-code,https://github.com/Tooseriuz/orangepi-source-code,AOSP for OrangePi 3G-IoT,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
18thletter/android-list-listener,https://github.com/18thletter/android-list-listener,"Expandable, searchable list Android Activity; and a ""shake"" motion listener","code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
lucavella/LocalHistory,https://github.com/lucavella/LocalHistory,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
iscle/OrangePi_4G-IOT_Android_8.1_BSP,https://github.com/iscle/OrangePi_4G-IOT_Android_8.1_BSP,"Mediatek MT6737 Android 8.1 BSP (For Orange Pi 4G IOT) THIS REPOSITORY IS NOT COMPLETE AND WILL NEVER BE, DON'T TRY TO BUILD IT!","code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
luki122/iunios,https://github.com/luki122/iunios,IUNIOS source code. Our gift to the community. We love you.,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
miswenwen/My_bird_work,https://github.com/miswenwen/My_bird_work,"Updated on June 21, 2017.Some records and misc docs of the first year when learning Android.Poor file arrangement :(","code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
PegasusOS/android_packages_apps_QuickSearchBox,https://github.com/PegasusOS/android_packages_apps_QuickSearchBox,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
ricasares/TopGameDeals,https://github.com/ricasares/TopGameDeals,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
AndroidSDKSources/android-sdk-sources-for-api-level-10,https://github.com/AndroidSDKSources/android-sdk-sources-for-api-level-10,This is only a backup for Android SDK Sources for API Level 10 [Android 2.3.3/2.3.4].,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
xdtianyu/android-5.0.0_r5,https://github.com/xdtianyu/android-5.0.0_r5,"android 5.0.0_r5 source code, ISO package http://pan.baidu.com/s/1kT7hgAr","code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
Infinitive-OS/packages_apps_Contacts,https://github.com/Infinitive-OS/packages_apps_Contacts,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
caijicheng2006/s3c-mini2440,https://github.com/caijicheng2006/s3c-mini2440,linux,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
rojarsmith/bitdove-hawkbit,https://github.com/rojarsmith/bitdove-hawkbit,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
Macheal2/CareOS_6.0,https://github.com/Macheal2/CareOS_6.0,ALPS-MP-M0.MP1-V2.164.3_MAGC6737M_65_C_M0-CareOS_6.0,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
ASKCOS/ASKCOS,https://github.com/ASKCOS/ASKCOS,Software package for computer aided synthesis planning,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
jeremyw189/Android_Map_Library_Public,https://github.com/jeremyw189/Android_Map_Library_Public,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
LuckJC/pro-pk,https://github.com/LuckJC/pro-pk,For mt6582,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
jakev/CobraDroidBeta,https://github.com/jakev/CobraDroidBeta,Source code for the beta release of CobraDroid,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
AndroidSDKSources/android-sdk-sources-for-api-level-9,https://github.com/AndroidSDKSources/android-sdk-sources-for-api-level-9,This is only a backup for Android SDK Sources for API Level 9 [Android 2.3/2.3.1/2.3.2]. ,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
Android-Area51/packages_apps_quicksearchbox,https://github.com/Android-Area51/packages_apps_quicksearchbox,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
BPI-SINOVOIP/BPI-A20-Android,https://github.com/BPI-SINOVOIP/BPI-A20-Android,BPI M1/M1Plus/R1 Android 4.2.2 (Box),"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
iGio90/android_packages_apps_Contacts,https://github.com/iGio90/android_packages_apps_Contacts,Contacts,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
HeGanjie/android_packages_apps,https://github.com/HeGanjie/android_packages_apps,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
blitzcoder/bbarchive,https://github.com/blitzcoder/bbarchive,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
xdtianyu/android-6.0.0_r1,https://github.com/xdtianyu/android-6.0.0_r1,"android-6.0.0_r1 source code mirror, ISO package http://pan.baidu.com/s/1kT7hgAr","code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
TO21Consortium/SGSWPlatform,https://github.com/TO21Consortium/SGSWPlatform,Smart Glasses S/W Platform,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
Evervolv/android_packages_providers_MediaProvider,https://github.com/Evervolv/android_packages_providers_MediaProvider,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
yaap/packages_providers_MediaProvider,https://github.com/yaap/packages_providers_MediaProvider,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
BINMINUSER/Needsbuild,https://github.com/BINMINUSER/Needsbuild,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
Binminusr/android6.0,https://github.com/Binminusr/android6.0,want to build it ,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
BINMINUSER/Package,https://github.com/BINMINUSER/Package,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
PDi-Communication-Systems-Inc/lollipop-packages-apps-Contacts,https://github.com/PDi-Communication-Systems-Inc/lollipop-packages-apps-Contacts,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
Hybrid-Rom/packages_apps_Contacts,https://github.com/Hybrid-Rom/packages_apps_Contacts,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
MSR-Roms/msr_packages_apps_Contacts,https://github.com/MSR-Roms/msr_packages_apps_Contacts,contacts apps of msr roms,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
xdtianyu/android_04.01.01_msm7627a,https://github.com/xdtianyu/android_04.01.01_msm7627a,"android 04.01.01 msm7627a source code mirror, ISO package http://pan.baidu.com/s/1kT7hgAr ","code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
TeamNyx/packages_apps_Contacts,https://github.com/TeamNyx/packages_apps_Contacts,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
Micronet-Ltd/obc5_packages,https://github.com/Micronet-Ltd/obc5_packages,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
vmos-dev/packages,https://github.com/vmos-dev/packages,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
liuqingdada/aosp-g6-g7-packages,https://github.com/liuqingdada/aosp-g6-g7-packages,watch apps,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
estonetechnology/ppc-4510-android-packages-apps,https://github.com/estonetechnology/ppc-4510-android-packages-apps,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
488315-archive/mt8163-vendor,https://github.com/488315-archive/mt8163-vendor,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
Goayandi/mt8163-vendor,https://github.com/Goayandi/mt8163-vendor,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
XperiaOS/platform_packages_apps_Dialer,https://github.com/XperiaOS/platform_packages_apps_Dialer,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
TinkerEdgeR-Android/packages_apps_Dialer,https://github.com/TinkerEdgeR-Android/packages_apps_Dialer,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
Abhinavgupta371/cospie,https://github.com/Abhinavgupta371/cospie,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
Rebellion-OS/packages_apps_Dialer,https://github.com/Rebellion-OS/packages_apps_Dialer,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
KomodOS-Rom/platform_packages_apps_Contacts,https://github.com/KomodOS-Rom/platform_packages_apps_Contacts,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
AOSP-CAF-Project/packages_apps_Contacts,https://github.com/AOSP-CAF-Project/packages_apps_Contacts,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
HeroKince/Contacts,https://github.com/HeroKince/Contacts,安卓原生通讯录导入Android Studio编译运行,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
Haberwin/Contacts-Google,https://github.com/Haberwin/Contacts-Google,For test AOSP Contacts app,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
allwinner-ics/platform_packages_apps_Contacts,https://github.com/allwinner-ics/platform_packages_apps_Contacts,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
cubieboard/openbox_packages_apps_Contacts,https://github.com/cubieboard/openbox_packages_apps_Contacts,packages apps Contacts,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
quanbuduo/test6818,https://github.com/quanbuduo/test6818,test6818,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
msft-mirror-aosp/platform.packages.apps.QuickSearchBox,https://github.com/msft-mirror-aosp/platform.packages.apps.QuickSearchBox,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
TinkerEdgeR-Android/packages_apps_QuickSearchBox,https://github.com/TinkerEdgeR-Android/packages_apps_QuickSearchBox,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
jingpad-bsp/android_packages_apps_QuickSearchBox,https://github.com/jingpad-bsp/android_packages_apps_QuickSearchBox,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
Micronet-Ltd/sc600-android-packages,https://github.com/Micronet-Ltd/sc600-android-packages,quectel module based android,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
TinkerBoard-Android/rockchip-android-packages-apps-QuickSearchBox,https://github.com/TinkerBoard-Android/rockchip-android-packages-apps-QuickSearchBox,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
TinkerBoard2-Android/packages-apps-QuickSearchBox,https://github.com/TinkerBoard2-Android/packages-apps-QuickSearchBox,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
MantissaOS/QuickSearchBox,https://github.com/MantissaOS/QuickSearchBox,The default search app of hueOS and MantissaOS,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
AlphaDroid-Project/packages_apps_QuickSearchBox,https://github.com/AlphaDroid-Project/packages_apps_QuickSearchBox,,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
BPI-SINOVOIP/BPI-A31S-Android,https://github.com/BPI-SINOVOIP/BPI-A31S-Android,BPI-M2 Android4.4,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
BPI-SINOVOIP/BPI-H3-New-Android,https://github.com/BPI-SINOVOIP/BPI-H3-New-Android,BPI-M2-Plus-Zero Android4.4 (SDK1.2),"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
BPI-SINOVOIP/BPI-A20-Android-4.4,https://github.com/BPI-SINOVOIP/BPI-A20-Android-4.4,BPI M1/M1Plus/R1 Android 4.4 (Tablet),"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
BPI-SINOVOIP/BPI-R16-Android,https://github.com/BPI-SINOVOIP/BPI-R16-Android,BPI-M2M Android4.4,"code_search: ""Cursor suggestion"" (indexed desc), code_search: ""Cursor suggestion"" (indexed asc)"
